delta time[s],outdoor temperature[°C],flow temperature boiler[°C],return flow temperature boiler[°C],return flow temperature[°C],room temperature[°C],pump I/O,boiler heating temperature[°C],flow temperature[°C],boiler I/O
20786040,24.1,50.495605,42.485013,41.487527,24.344674,1,50.505326,48.492264,1
20786400,24,50.522651,42.511883,41.51441,24.318052,1,50.531948,48.519401,1
20786400,24,50.522651,42.511883,41.51441,24.318052,1,50.531948,48.519401,1
20786400,24,50.522651,42.511883,41.51441,24.318052,1,50.531948,48.519401,1
20789830,21.808894,51.049232,43.010955,42.019763,23.758104,1,51.091896,49.039223,1
20790000,21.7,51.075426,43.035793,42.04491,23.73027,1,51.11973,49.065085,1
20790000,21.7,51.075426,43.035793,42.04491,23.73027,1,51.11973,49.065085,1
20790000,21.7,51.075426,43.035793,42.04491,23.73027,1,51.11973,49.065085,1
20793600,18,51.976437,43.894144,42.912766,22.780754,1,52.069246,49.955974,1
20793600,18,51.976437,43.894144,42.912766,22.780754,1,52.069246,49.955974,1
20793600,18,51.976437,43.894144,42.912766,22.780754,1,52.069246,49.955974,1
20794680,18,52.017893,43.955336,42.968456,22.772203,1,52.077797,50.003906,1
20796840,18,52.027103,43.973652,42.983898,22.776434,1,52.073566,50.015516,1
20797200,18,52.021154,43.965794,42.976506,22.778857,1,52.071143,50.008825,1
20797200,18,52.021154,43.965794,42.976506,22.778857,1,52.071143,50.008825,1
20797200,18,52.021154,43.965794,42.976506,22.778857,1,52.071143,50.008825,1
20799360,16.68,52.323977,44.241216,43.258934,22.439807,1,52.410193,50.304432,1
20800800,15.8,52.531814,44.43429,43.455658,22.213509,1,52.636491,50.508529,1
20800800,15.8,52.531814,44.43429,43.455658,22.213509,1,52.636491,50.508529,1
20804400,15,52.756436,44.665553,43.684446,22.004333,1,52.845667,50.735974,1
20804400,15,52.756436,44.665553,43.684446,22.004333,1,52.845667,50.735974,1
20808000,15,52.767126,44.682392,43.699493,22.003424,1,52.846576,50.748548,1
20808000,15,52.767126,44.682392,43.699493,22.003424,1,52.846576,50.748548,1
20811600,14.2,52.956304,44.859595,43.879517,21.799462,1,53.050538,50.934635,1
20811600,14.2,52.956304,44.859595,43.879517,21.799462,1,53.050538,50.934635,1
20815200,13,53.249037,45.138573,44.161558,21.491635,1,53.358365,51.224119,1
20815200,13,53.249037,45.138573,44.161558,21.491635,1,53.358365,51.224119,1
20818800,12,53.499623,45.381238,44.405761,21.234233,1,53.615767,51.473114,1
20818800,12,53.499623,45.381238,44.405761,21.234233,1,53.615767,51.473114,1
20818897,12.0513,53.435232,45.361454,44.376879,21.224147,1,53.463853,51.427773,1
20819092,12.1539,53.255467,45.256663,44.250854,21.186337,1,53.177663,51.269582,1
20819325,12.27702,52.981175,45.006854,43.989651,21.095796,1,52.879404,50.995917,1
20819558,12.40014,52.704894,44.725842,43.711812,20.980886,1,52.605513,50.720707,1
20820345,12.815278,51.784208,43.81634,42.799411,20.598988,1,51.676449,49.801144,1
20821131,13.230416,50.864831,42.904944,41.887097,20.220553,1,50.743923,48.88482,1
20822400,13.9,49.38162,41.436761,40.416059,19.609094,1,49.240906,47.405295,1
20822400,13.9,49.381616,41.436762,40.416056,19.609094,1,49.240906,47.405295,1
20822400,13.9,49.381616,41.436762,40.416056,19.609094,1,49.240906,47.405295,1
20822584,13.905113,49.32062,41.31337,40.307149,19.548925,1,49.301075,47.319836,1
20822695,13.908181,49.297928,41.256528,40.259923,19.519475,1,49.330525,47.287008,1
20822805,13.911249,49.291355,41.231112,40.241986,19.503101,1,49.346899,47.278029,1
20822915,13.914317,49.289652,41.224508,40.237517,19.496518,1,49.353482,47.275428,1
20823026,13.917385,49.290032,41.223058,40.236456,19.494797,1,49.355203,47.275268,1
20823431,13.928639,49.288559,41.222289,40.235929,19.497225,1,49.352775,47.274552,1
20823919,13.942187,49.285133,41.219464,40.232545,19.501506,1,49.348494,47.270745,1
20824861,13.968358,49.278458,41.212563,40.226063,19.507726,1,49.342274,47.264479,1
20826000,14,49.270465,41.203988,40.218342,19.514699,1,49.335301,47.257242,1
20826000,14,49.270465,41.203988,40.218342,19.514699,1,49.335301,47.257242,1
20826000,14,49.270465,41.203988,40.218342,19.514699,1,49.335301,47.257242,1
20829600,13,49.504928,41.423439,40.440587,19.260586,1,49.589414,47.4867,1
20829600,13,49.504928,41.423439,40.440587,19.260586,1,49.589414,47.4867,1
20829600,13,49.504928,41.423439,40.440587,19.260586,1,49.589414,47.4867,1
20829924,13.081,49.501656,41.426821,40.442282,19.275547,1,49.574453,47.485745,1
20830572,13.243,49.472249,41.407115,40.41981,19.319622,1,49.530378,47.459031,1
20831879,13.56986,49.385543,41.321414,40.333876,19.405551,1,49.444449,47.37209,1
20833200,13.9,49.299501,41.23536,40.248064,19.489834,1,49.360166,47.28578,1
20833200,13.9,49.299501,41.23536,40.248064,19.489834,1,49.360166,47.28578,1
20833200,13.9,49.299501,41.23536,40.248064,19.489834,1,49.360166,47.28578,1
20835563,13.309263,49.429915,41.352317,40.368539,19.340244,1,49.509756,47.41259,1
20836800,13,49.500586,41.417085,40.434815,19.261489,1,49.588511,47.481729,1
20836800,13,49.500586,41.417085,40.434815,19.261489,1,49.588511,47.481729,1
20836800,13,49.500586,41.417085,40.434815,19.261489,1,49.588511,47.481729,1
20840400,11,49.987911,41.881333,40.904316,18.747575,1,50.102425,47.963686,1
20840400,11,49.987911,41.881333,40.904316,18.747575,1,50.102425,47.963686,1
20844000,11.7,49.847666,41.764452,40.781253,18.922959,1,49.927041,47.83019,1
20844000,11.7,49.847666,41.764452,40.781253,18.922959,1,49.927041,47.83019,1
20844000,11.7,49.847666,41.764452,40.781253,18.922959,1,49.927041,47.83019,1
20847600,13,49.533963,41.467538,40.480377,19.257016,1,49.592984,47.520485,1
20847600,13,49.533963,41.467538,40.480377,19.257016,1,49.592984,47.520485,1
20847600,13,49.533963,41.467538,40.480377,19.257016,1,49.592984,47.520485,1
20847924,13.18,49.780977,41.639419,40.671572,19.41869,1,49.97131,47.741945,1
20848572,13.54,50.353002,42.161428,41.21023,19.860745,1,50.609255,48.303029,1
20849220,13.9,50.951012,42.783,41.824683,20.379871,1,51.170129,48.907486,1
20849868,14.26,51.528846,43.348005,42.392391,20.864817,1,51.765183,49.480765,1
20851200,15,52.733353,44.54788,43.593626,21.879615,1,52.970385,50.684644,1
20851200,15,52.733353,44.54788,43.593626,21.879615,1,52.970385,50.684644,1
20851200,15,52.733353,44.54788,43.593626,21.879615,1,52.970385,50.684644,1
20851200,15,52.733353,44.54788,43.593626,21.879615,1,52.970385,50.684644,1
20851200,15,52.733353,44.54788,43.593626,21.879615,1,52.970385,50.684644,1
20851200,15,52.733353,44.54788,43.593626,21.879615,1,52.970385,50.684644,1
20851200,15,52.733353,44.54788,43.593626,21.879615,1,52.970385,50.684644,1
20851200,15,52.733353,44.54788,43.593626,21.879615,1,52.970385,50.684644,1
20851200,15,52.733354,44.547881,43.593627,21.879616,1,52.970384,50.684645,1
20851200,15.000001,52.733356,44.547882,43.593629,21.879617,1,52.970383,50.684647,1
20851200,15.000002,52.733367,44.547892,43.593638,21.879625,1,52.970375,50.684656,1
20851200,15.000008,52.733405,44.547924,43.593671,21.879652,1,52.970348,50.684689,1
20851200,15.000014,52.73346,44.547957,43.593703,21.879679,1,52.970321,50.684721,1
20851200,15.000019,52.733508,44.547989,43.593736,21.879706,1,52.970294,50.684754,1
20851200,15.000021,52.733517,44.547999,43.593746,21.879714,1,52.970286,50.684764,1
20851200,15.000023,52.733528,44.548008,43.593755,21.879722,1,52.970278,50.684773,1
20851200,15.000031,52.733577,44.548057,43.593804,21.879762,1,52.970238,50.684822,1
20851200,15.00004,52.733624,44.548105,43.593853,21.879802,1,52.970198,50.684871,1
20851200,15.000075,52.733816,44.548301,43.594049,21.879965,1,52.970035,50.685068,1
20851201,15.000228,52.734653,44.549168,43.594919,21.880684,1,52.969316,50.685938,1
20851205,15.000783,52.737485,44.552295,43.598056,21.883276,1,52.966724,50.689073,1
20851220,15.003333,52.747363,44.566686,43.612409,21.895124,1,52.954876,50.703005,1
20851279,15.013159,52.765676,44.618686,43.659896,21.936385,1,52.913615,50.739149,1
20851311,15.018491,52.768875,44.642374,43.67786,21.954679,1,52.895321,50.746781,1
20851343,15.023823,52.770844,44.660094,43.689234,21.969438,1,52.880562,50.75014,1
20851353,15.025422,52.771364,44.66413,43.691606,21.973239,1,52.876761,50.750862,1
20851362,15.027022,52.771771,44.667627,43.693652,21.976798,1,52.873202,50.751508,1
20851377,15.029421,52.772156,44.672006,43.696218,21.981722,1,52.868278,50.752333,1
20851391,15.03182,52.772266,44.675514,43.698279,21.986191,1,52.863809,50.752969,1
20851430,15.038323,52.771393,44.681974,43.701929,21.996369,1,52.853631,50.753546,1
20851469,15.044825,52.76974,44.685184,43.703298,22.004136,1,52.845864,50.752656,1
20851535,15.055762,52.765797,44.686224,43.702365,22.01331,1,52.83669,50.749429,1
20851624,15.07067,52.761292,44.682991,43.698188,22.020988,1,52.829012,50.744435,1
20851740,15.089936,52.755084,44.676916,43.692189,22.027275,1,52.822725,50.73854,1
20851890,15.115063,52.746635,44.669123,43.684273,22.033368,1,52.816632,50.730189,1
20852041,15.14019,52.740632,44.661636,43.676955,22.039083,1,52.810917,50.723378,1
20852192,15.165317,52.733892,44.655381,43.670961,22.04533,1,52.80467,50.717392,1
20852485,15.214232,52.722027,44.643768,43.659017,22.057786,1,52.792214,50.704972,1
20852779,15.263147,52.709721,44.631932,43.647309,22.070383,1,52.779617,50.693301,1
20853233,15.338769,52.691067,44.614018,43.629074,22.089833,1,52.760167,50.674352,1
20853853,15.442204,52.665305,44.589103,43.604116,22.116401,1,52.733599,50.649172,1
20854670,15.57835,52.631583,44.556703,43.571343,22.151418,1,52.698582,50.615379,1
20854800,15.6,52.626231,44.551572,43.566135,22.156989,1,52.693011,50.60997,1
20854800,15.6,52.626231,44.551572,43.566135,22.156989,1,52.693011,50.60997,1
20854800,15.6,52.626231,44.551572,43.566135,22.156989,1,52.693011,50.60997,1
20855951,16.047694,52.524181,44.45794,43.470517,22.270286,1,52.579714,50.510496,1
20858254,16.943083,52.303896,44.247626,43.257955,22.501381,1,52.348619,50.292462,1
20858400,17,52.289099,44.233124,43.243395,22.516289,1,52.333711,50.277665,1
20858400,17,52.289099,44.233124,43.243395,22.516289,1,52.333711,50.277665,1
20858400,17,52.289099,44.233124,43.243395,22.516289,1,52.333711,50.277665,1
20862000,18,52.035849,43.985719,42.995084,22.773499,1,52.076501,50.025439,1
20862000,18,52.035849,43.985719,42.995084,22.773499,1,52.076501,50.025439,1
20865600,18,52.023391,43.966599,42.977876,22.775133,1,52.074867,50.010889,1
20869200,18,52.017546,43.9575,42.96972,22.775733,1,52.074267,50.004038,1
20869200,18,52.017546,43.9575,42.96972,22.775733,1,52.074267,50.004038,1
20872800,17,52.262133,44.19106,43.205708,22.519012,1,52.330988,50.246053,1
20872800,17,52.262133,44.19106,43.205708,22.519012,1,52.330988,50.246053,1
20872800,17,52.262133,44.19106,43.205708,22.519012,1,52.330988,50.246053,1
20876400,17.2,52.223609,44.16008,43.172727,22.56866,1,52.28134,50.209748,1
20876400,17.2,52.223609,44.16008,43.172727,22.56866,1,52.28134,50.209748,1
20880000,16,52.504656,44.421678,43.43899,22.262855,1,52.587145,50.485702,1
20880000,16,52.504656,44.421678,43.43899,22.262855,1,52.587145,50.485702,1
20883600,16,52.518776,44.442933,43.458228,22.260417,1,52.589583,50.502114,1
20883600,16,52.518776,44.442933,43.458228,22.260417,1,52.589583,50.502114,1
20887200,15.3,52.684448,44.598294,43.616005,22.081991,1,52.768009,50.665126,1
20887200,15.3,52.684448,44.598294,43.616005,22.081991,1,52.768009,50.665126,1
20888280,14.31,52.900565,44.790919,43.814543,21.833279,1,53.016721,50.874579,1
20890440,12.33,53.385768,45.251686,44.281044,21.321464,1,53.528536,51.354193,1
20890800,12,53.472652,45.337165,44.366749,21.234669,1,53.615331,51.441046,1
20890800,12,53.472652,45.337165,44.366749,21.234669,1,53.615331,51.441046,1
20890800,12,53.472652,45.337165,44.366749,21.234669,1,53.615331,51.441046,1
20894400,12,53.510999,45.398108,44.421103,21.231872,1,53.618128,51.486295,1
20898000,12,53.528965,45.427054,44.446819,21.231056,1,53.618944,51.50757,1
20898000,12,53.528965,45.427054,44.446819,21.231056,1,53.618944,51.50757,1
20898000,12,53.528965,45.427054,44.446819,21.231056,1,53.618944,51.50757,1
20905200,10,53.996941,45.861172,44.889173,20.720793,1,54.129207,51.966696,1
20905200,10,53.996941,45.861172,44.889173,20.720793,1,54.129207,51.966696,1
20905200,10,53.996941,45.861172,44.889173,20.720793,1,54.129207,51.966696,1
20905200,10,53.996941,45.861172,44.889173,20.720793,1,54.129207,51.966696,1
20905217,9.996598,53.992594,45.862123,44.88986,20.719453,1,54.101387,51.966408,1
20905252,9.989794,53.977013,45.863303,44.889366,20.71622,1,54.0463,51.96117,1
20905296,9.9812935,53.946148,45.860361,44.88066,20.709485,1,53.980174,51.940713,1
20905352,9.9704629,53.901045,45.843232,44.853513,20.694486,1,53.902338,51.899532,1
20905457,9.9500389,53.804988,45.773514,44.772851,20.649642,1,53.77212,51.807482,1
20905722,9.8984783,53.540002,45.52382,44.51823,20.490439,1,53.489375,51.545781,1
20906212,9.8032778,53.051321,45.032229,44.027296,20.158195,1,53.005614,51.055468,1
20906923,9.6649465,52.34772,44.33438,43.328942,19.68322,1,52.294893,50.35433,1
20907635,9.5266151,51.641397,43.632012,42.625211,19.207203,1,51.585213,49.647946,1
20908800,9.3,50.484312,42.480854,41.471984,18.42709,1,50.42291,48.490675,1
20908800,9.3,50.484308,42.480854,41.471984,18.42709,1,50.42291,48.490675,1
20908800,9.3,50.484308,42.480854,41.471984,18.42709,1,50.42291,48.490675,1
20912017,9.9255151,50.289202,42.19466,41.213184,18.471609,1,50.378391,48.269297,1
20912400,10,50.266304,42.161703,41.183258,18.477855,1,50.372145,48.243498,1
20912400,10,50.266304,42.161703,41.183258,18.477855,1,50.372145,48.243498,1
20912400,10,50.266304,42.161703,41.183258,18.477855,1,50.372145,48.243498,1
20916000,10,50.261846,42.15986,41.18085,18.487404,1,50.362596,48.240004,1
20916000,10,50.261846,42.15986,41.18085,18.487404,1,50.362596,48.240004,1
20916000,10,50.261846,42.15986,41.18085,18.487404,1,50.362596,48.240004,1
20919600,9.3,50.426574,42.313712,41.33733,18.308733,1,50.541267,48.401948,1
20919600,9.3,50.426574,42.313712,41.33733,18.308733,1,50.541267,48.401948,1
20919924,9.453,50.409998,42.306228,41.327557,18.340683,1,50.509317,48.388466,1
20920572,9.759,50.347662,42.257222,41.27481,18.422417,1,50.427583,48.32976,1
20921937,10.4037,50.180459,42.093211,41.110114,18.590437,1,50.259563,48.162655,1
20923200,11,50.030559,41.946452,40.962934,18.742459,1,50.107541,48.013316,1
20923200,11,50.030559,41.946452,40.962934,18.742459,1,50.107541,48.013316,1
20923200,11,50.030559,41.946452,40.962934,18.742459,1,50.107541,48.013316,1
20923374,11.04845,50.016329,41.932142,40.948701,18.756162,1,50.093838,47.999024,1
20923723,11.14535,49.990061,41.905533,40.922253,18.781259,1,50.068741,47.972552,1
20925467,11.629848,49.870353,41.789566,40.805604,18.904677,1,49.945323,47.853673,1
20926800,12,49.780895,41.704426,40.719502,18.999312,1,49.850688,47.765269,1
20926800,12,49.780895,41.704426,40.719502,18.999312,1,49.850688,47.765269,1
20927692,11.628271,49.842802,41.749578,40.769032,18.910592,1,49.939408,47.821958,1
20929476,10.884813,50.019051,41.911484,40.934738,18.715884,1,50.134116,47.994749,1
20930400,10.5,50.121998,42.012922,41.036476,18.613452,1,50.236548,48.097808,1
20930400,10.5,50.121998,42.012922,41.036476,18.613452,1,50.236548,48.097808,1
20930400,10.5,50.121998,42.012922,41.036476,18.613452,1,50.236548,48.097808,1
20930624,10.655339,50.112986,42.016767,41.036998,18.64436,1,50.20564,48.093138,1
20931071,10.966018,50.059913,41.984588,40.998859,18.72902,1,50.12098,48.045934,1
20931952,11.577503,49.899874,41.830615,40.843013,18.893477,1,49.956523,47.886374,1
20933277,12.497752,49.675881,41.611893,40.623883,19.123013,1,49.726987,47.663956,1
20934000,13,49.554327,41.494084,40.505583,19.248919,1,49.601081,47.543489,1
20934000,13,49.554327,41.494084,40.505583,19.248919,1,49.601081,47.543489,1
20934000,13,49.554327,41.494084,40.505583,19.248919,1,49.601081,47.543489,1
20934175,13.097199,49.661538,41.543787,40.568462,19.324033,1,49.817564,47.628497,1
20934525,13.291597,49.945021,41.761259,40.806497,19.529971,1,50.194821,47.895375,1
20934875,13.485995,50.274415,42.098589,41.143637,19.801382,1,50.506604,48.229841,1
20935307,13.726045,50.662606,42.489855,41.531825,20.135452,1,50.892684,48.616171,1
20936407,14.337183,51.657256,43.476882,42.522395,20.971728,1,51.889822,49.611087,1
20937600,15,52.736851,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550114,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550115,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550115,43.598464,21.879079,1,52.970921,50.690828,1
20937600,15,52.736849,44.550115,43.598464,21.879079,1,52.970921,50.690829,1
20937600,15.000001,52.73685,44.550115,43.598465,21.87908,1,52.97092,50.690829,1
20937600,15.000002,52.736851,44.550117,43.598467,21.879081,1,52.970919,50.690831,1
20937600,15.000007,52.736855,44.550123,43.598472,21.879086,1,52.970914,50.690835,1
20937600,15.000024,52.736871,44.550146,43.598494,21.879104,1,52.970896,50.690855,1
20937600,15.00005,52.736902,44.550182,43.598527,21.879132,1,52.970868,50.690884,1
20937600,15.000076,52.736934,44.550217,43.598559,21.879159,1,52.970841,50.690913,1
20937600,15.000116,52.736977,44.550269,43.598609,21.8792,1,52.9708,50.690957,1
20937600,15.000155,52.737021,44.550322,43.598658,21.879242,1,52.970758,50.691001,1
20937600,15.000351,52.737237,44.550586,43.598903,21.879448,1,52.970552,50.69122,1
20937602,15.001334,52.738287,44.5519,43.600128,21.880478,1,52.969522,50.692313,1
20937607,15.005567,52.742398,44.557528,43.605366,21.884908,1,52.965092,50.696999,1
20937623,15.018138,52.751577,44.573826,43.620475,21.897973,1,52.952027,50.710252,1
20937648,15.036993,52.759765,44.596992,43.641377,21.917177,1,52.932823,50.726563,1
20937672,15.055848,52.764249,44.618161,43.659141,21.935529,1,52.914471,50.737383,1
20937708,15.084131,52.767594,44.644368,43.678504,21.960619,1,52.889381,50.745802,1
20937745,15.112414,52.768059,44.662674,43.690035,21.982558,1,52.867442,50.748966,1
20937781,15.140697,52.766085,44.673618,43.69593,22.001622,1,52.848378,50.749216,1
20937817,15.168981,52.762032,44.679103,43.697942,22.018227,1,52.831773,50.747096,1
20937985,15.299313,52.732613,44.671504,43.682355,22.074366,1,52.775634,50.721554,1
20938152,15.429645,52.69762,44.638631,43.64845,22.11124,1,52.73876,50.686401,1
20938401,15.622805,52.648227,44.589095,43.59928,22.159845,1,52.690155,50.637102,1
20939049,16.126733,52.523386,44.468541,43.477848,22.288783,1,52.561217,50.513089,1
20940529,17.278065,52.237674,44.193434,43.200581,22.585246,1,52.264754,50.229779,1
20941200,17.8,52.108056,44.068772,43.074911,22.720006,1,52.129994,50.101341,1
20941200,17.8,52.108056,44.068772,43.074911,22.720006,1,52.129994,50.101341,1
20944800,19,51.790811,43.751638,42.758581,23.030647,1,51.819353,49.782926,1
20944800,19,51.790811,43.751638,42.758581,23.030647,1,51.819353,49.782926,1
20948400,19,51.775371,43.727706,42.737102,23.032337,1,51.817663,49.764847,1
20948400,19,51.775371,43.727706,42.737102,23.032337,1,51.817663,49.764847,1
20952000,19.3,51.704097,43.660489,42.668967,23.108646,1,51.741354,49.694623,1
20952000,19.3,51.704097,43.660489,42.668967,23.108646,1,51.741354,49.694623,1
20955600,19,51.771258,43.721185,42.731287,23.032596,1,51.817404,49.760004,1
20955600,19,51.771258,43.721185,42.731287,23.032596,1,51.817404,49.760004,1
20959200,19,51.774695,43.726289,42.735924,23.031933,1,51.818067,49.763984,1
20959200,19,51.774695,43.726289,42.735924,23.031933,1,51.818067,49.763984,1
20962800,17.7,52.081415,44.013026,43.027417,22.700009,1,52.149991,50.065549,1
20962800,17.7,52.081415,44.013026,43.027417,22.700009,1,52.149991,50.065549,1
20966400,16,52.497896,44.411013,43.429464,22.26339,1,52.58661,50.477748,1
20966400,16,52.497896,44.411013,43.429464,22.26339,1,52.58661,50.477748,1
20970000,14,52.990565,44.883506,43.906266,21.749794,1,53.100206,50.965852,1
20970000,14,52.990565,44.883506,43.906266,21.749794,1,53.100206,50.965852,1
20973600,14.3,52.944069,44.854443,43.872447,21.822719,1,53.027281,50.924605,1
20973600,14.3,52.944069,44.854443,43.872447,21.822719,1,53.027281,50.924605,1
20977200,13,53.248257,45.13761,44.160632,21.492041,1,53.357959,51.223255,1
20977200,13,53.248257,45.13761,44.160632,21.492041,1,53.357959,51.223255,1
20980800,12,53.499593,45.381182,44.405714,21.234225,1,53.615775,51.473077,1
20980800,12,53.499593,45.381182,44.405714,21.234225,1,53.615775,51.473077,1
20984400,11.5,53.629963,45.510386,44.534881,21.104913,1,53.745087,51.603522,1
20988000,11,53.757045,45.634591,44.659536,20.976142,1,53.873858,51.730134,1
20988000,11,53.757045,45.634591,44.659536,20.976142,1,53.873858,51.730134,1
20991600,10,54.001026,45.867205,44.894665,20.719938,1,54.130062,51.971422,1
20991600,10,54.001026,45.867205,44.894665,20.719938,1,54.130062,51.971422,1
20991629,10.00405,53.989957,45.867609,44.893949,20.718368,1,54.083032,51.967706,1
20991687,10.01215,53.954865,45.864113,44.88513,20.713536,1,53.990664,51.94755,1
20991746,10.02025,53.904906,45.847547,44.858763,20.703556,1,53.903444,51.905512,1
20991821,10.030635,53.834199,45.80153,44.802231,20.681143,1,53.801239,51.837111,1
20992068,10.065013,53.571823,45.565031,44.556652,20.563883,1,53.505962,51.580722,1
20992512,10.126621,53.08968,45.082209,44.074304,20.302545,1,53.027998,51.097041,1
20993138,10.213653,52.419077,44.416612,43.408027,19.93601,1,52.350154,50.428755,1
20994400,10.388861,51.063675,43.073627,42.062479,19.201987,1,50.981682,49.07532,1
20995200,10.5,50.202987,42.220979,41.208005,18.736903,1,50.113097,48.215362,1
20995200,10.5,50.202977,42.220979,41.208002,18.736903,1,50.113097,48.215362,1
20995200,10.5,50.202977,42.220979,41.208002,18.736903,1,50.113097,48.215362,1
20998301,10.069286,50.239319,42.139312,41.159448,18.511234,1,50.338766,48.217466,1
20998800,10,50.246224,42.12891,41.153903,18.476616,1,50.373384,48.219361,1
20998800,10,50.246224,42.12891,41.153903,18.476616,1,50.373384,48.219361,1
20998800,10,50.246224,42.12891,41.153903,18.476616,1,50.373384,48.219361,1
21002400,9,50.496884,42.37866,41.403643,18.2315,1,50.6185,48.470913,1
21002400,9,50.496884,42.37866,41.403643,18.2315,1,50.6185,48.470913,1
21002400,9,50.496884,42.37866,41.403643,18.2315,1,50.6185,48.470913,1
21006000,9.7,50.344278,42.243549,41.263993,18.408963,1,50.441037,48.323142,1
21006000,9.7,50.344278,42.243549,41.263993,18.408963,1,50.441037,48.323142,1
21009600,9,50.501311,42.386045,41.410138,18.231773,1,50.618227,48.476194,1
21009600,9,50.501311,42.386045,41.410138,18.231773,1,50.618227,48.476194,1
21009600,9,50.501311,42.386045,41.410138,18.231773,1,50.618227,48.476194,1
21013200,9,50.509418,42.398054,41.421056,18.230287,1,50.619713,48.485572,1
21013200,9,50.509418,42.398054,41.421056,18.230287,1,50.619713,48.485572,1
21016800,9.5,50.391855,42.288509,41.309548,18.358142,1,50.491858,48.370052,1
21020400,10,50.270856,42.173725,41.193317,18.486457,1,50.363543,48.250526,1
21020400,10,50.270856,42.173725,41.193317,18.486457,1,50.363543,48.250526,1
21020594,10.054,50.41587,42.255983,41.290674,18.551739,1,50.622261,48.372608,1
21020983,10.162,50.771533,42.548464,41.603304,18.758362,1,51.063638,48.713285,1
21021615,10.337382,51.401365,43.19396,42.245337,19.210526,1,51.663763,49.349392,1
21022415,10.559837,52.172121,43.954699,43.006576,19.760924,1,52.4481,50.115019,1
21023807,10.946301,53.531254,45.307974,44.362693,20.723567,1,53.80424,51.47528,1
21024000,11,53.721601,45.498397,44.553638,20.857833,1,53.992167,51.666525,1
21024000,11,53.721601,45.498397,44.553638,20.857833,1,53.992167,51.666525,1
21024000,11,53.721601,45.498397,44.553638,20.857833,1,53.992167,51.666525,1
21024088,11.038941,53.746368,45.562919,44.608935,20.909795,1,53.940205,51.706851,1
21024140,11.062305,53.755364,45.596464,44.636237,20.93852,1,53.91148,51.724189,1
21024193,11.085669,53.756827,45.619021,44.651956,20.962057,1,53.887943,51.730175,1
21024423,11.188046,53.739523,45.636702,44.655727,21.023099,1,53.826901,51.717886,1
21024653,11.290423,53.708804,45.603745,44.623957,21.049984,1,53.800016,51.687256,1
21024932,11.414049,53.677664,45.571944,44.592235,21.079418,1,53.770582,51.65526,1
21025327,11.589966,53.634437,45.530316,44.550519,21.124837,1,53.725163,51.613033,1
21027306,12.46955,53.415817,45.320025,44.338295,21.350959,1,53.499041,51.395646,1
21027600,12.6,53.383185,45.288632,44.306501,21.3844,1,53.4656,51.362888,1
21027600,12.6,53.383185,45.288632,44.306501,21.3844,1,53.4656,51.362888,1
21027600,12.6,53.383185,45.288632,44.306501,21.3844,1,53.4656,51.362888,1
21028194,12.665969,53.354717,45.254915,44.274483,21.404514,1,53.445486,51.333258,1
21029381,12.797907,53.317363,45.214499,44.23518,21.436763,1,53.413237,51.295058,1
21031200,13,53.269838,45.16924,44.189436,21.486876,1,53.363124,51.247991,1
21031200,13,53.269838,45.16924,44.189436,21.486876,1,53.363124,51.247991,1
21031200,13,53.269838,45.16924,44.189436,21.486876,1,53.363124,51.247991,1
21032056,13.713721,53.120576,45.040932,44.05573,21.666068,1,53.183932,51.104924,1
21033769,15.141164,52.77375,44.714624,43.724368,22.036632,1,52.813368,50.762885,1
21034800,16,52.554084,44.5003,43.509055,22.259672,1,52.590328,50.543952,1
21034800,16,52.554084,44.5003,43.509055,22.259672,1,52.590328,50.543952,1
21034800,16,52.554084,44.5003,43.509055,22.259672,1,52.590328,50.543952,1
21037087,16.571685,52.39003,44.327555,43.339355,22.407134,1,52.442866,50.37692,1
21038400,16.9,52.299778,44.234669,43.247526,22.491586,1,52.358414,50.285667,1
21038400,16.9,52.299778,44.234669,43.247526,22.491586,1,52.358414,50.285667,1
21038400,16.9,52.299778,44.234669,43.247526,22.491586,1,52.358414,50.285667,1
21042000,18,52.036594,43.986568,42.995925,22.773022,1,52.076978,50.026253,1
21042000,18,52.036594,43.986568,42.995925,22.773022,1,52.076978,50.026253,1
21045600,17,52.259302,44.187062,43.202022,22.519795,1,52.330205,50.242816,1
21045600,17,52.259302,44.187062,43.202022,22.519795,1,52.330205,50.242816,1
21045600,17,52.259302,44.187062,43.202022,22.519795,1,52.330205,50.242816,1
