delta time[s],outdoor temperature[°C],flow temperature[°C],return flow temperature[°C],f-r diff[K],room temperature[°C],pump I/O,boiler heating temperature[°C],pressure[bar],drinking water temperature boiler[°C],drinking water temperature house supply[°C],boiler I/O
16740000,4.53,59.36765,53.188369,6.179281,19.314249,1,59.535751,29.131155,16.031623,11.359,1
16743600,4.5,59.375634,53.196395,6.1792392,19.306502,1,59.543498,29.168568,16.026158,11.35,1
16743600,4.5,59.375634,53.196395,6.1792392,19.306502,1,59.543498,29.168568,16.026158,11.35,1
16747200,4.07,59.47774,53.292067,6.1856726,19.19691,1,59.65309,29.633306,15.94786,11.221,1
16747200,4.07,59.47774,53.292067,6.1856726,19.19691,1,59.65309,29.633306,15.94786,11.221,1
16750800,3.85,59.534781,53.348289,6.1864917,19.139956,1,59.710044,29.901269,15.907712,11.155,1
16750800,3.85,59.534781,53.348289,6.1864917,19.139956,1,59.710044,29.901269,15.907712,11.155,1
16754400,3.64,59.587182,53.398942,6.1882401,19.086079,1,59.763921,30.146477,15.869378,11.092,1
16754400,3.64,59.587182,53.398942,6.1882401,19.086079,1,59.763921,30.146477,15.869378,11.092,1
16758000,3.5,59.622828,53.433779,6.1890486,19.050019,1,59.799981,30.314929,15.8438,11.05,1
16758000,3.5,59.622828,53.433779,6.1890486,19.050019,1,59.799981,30.314929,15.8438,11.05,1
16761600,3.23,59.68842,53.496127,6.1922924,18.980991,1,59.869009,30.622603,13.173012,10.969,1
16761600,3.23,59.68842,53.496127,6.1922924,18.980991,1,59.869009,30.622603,13.173012,10.969,1
16765200,3.02,59.741291,53.547428,6.1938629,18.926955,1,59.923045,30.874593,13.133703,10.906,1
16765200,3.02,59.741291,53.547428,6.1938629,18.926955,1,59.923045,30.874593,13.133703,10.906,1
16768800,2.92,59.767489,53.573452,6.1940373,18.901091,1,59.948909,31.001418,13.115903,10.876,1
16768800,2.92,59.767489,53.573452,6.1940373,18.901091,1,59.948909,31.001418,13.115903,10.876,1
16772400,2.69,59.823159,53.626258,6.1969011,18.842343,1,60.007657,31.26605,13.07498,10.807,1
16772400,2.69,59.823159,53.626258,6.1969011,18.842343,1,60.007657,31.26605,13.07498,10.807,1
16776000,2.73,59.816391,53.621528,6.1948631,18.85206,1,59.99794,31.238372,13.082075,10.819,1
16776000,2.73,59.816391,53.621528,6.1948631,18.85206,1,59.99794,31.238372,13.082075,10.819,1
16779600,2.83,59.792355,53.598899,6.1934562,18.877664,1,59.972336,31.125316,13.099869,10.849,1
16779600,2.83,59.792355,53.598899,6.1934562,18.877664,1,59.972336,31.125316,13.099869,10.849,1
16783200,2.98,59.75569,53.563943,6.1917472,18.916079,1,59.933921,30.952295,13.126552,10.894,1
16783200,2.98,59.75569,53.563943,6.1917472,18.916079,1,59.933921,30.952295,13.126552,10.894,1
16786800,2.88,59.777582,53.58335,6.1942317,18.89091,1,59.95909,31.052775,13.108786,10.864,1
16786800,2.88,59.777582,53.58335,6.1942317,18.89091,1,59.95909,31.052775,13.108786,10.864,1
16786800,2.88,59.777582,53.58335,6.1942317,18.89091,1,59.95909,31.052775,13.108786,10.864,1
16790400,3.04,59.740815,53.549588,6.1912272,18.931416,1,59.918584,30.882661,15.757695,10.912,1
16790400,3.04,59.740815,53.549588,6.1912272,18.931416,1,59.918584,30.882661,15.757695,10.912,1
16791480,3.229,59.699134,53.512289,6.1868455,18.978856,1,59.871144,30.692735,15.794182,10.9687,1
16793640,3.607,59.606309,53.424055,6.1822539,19.076393,1,59.773607,30.258487,15.863267,11.0821,1
16794000,3.67,59.589682,53.407676,6.1820063,19.092964,1,59.757036,30.179536,15.874309,11.101,1
16794000,3.67,59.589682,53.407676,6.1820063,19.092964,1,59.757036,30.179536,15.874309,11.101,1
16794000,3.67,59.589682,53.407676,6.1820063,19.092964,1,59.757036,30.179536,15.874309,11.101,1
16795080,3.865,59.54182,53.361486,6.1803344,19.142387,1,59.707613,29.957142,15.910357,11.1595,1
16797240,4.255,59.445047,53.268327,6.1767206,19.242468,1,59.607532,29.510155,15.981468,11.2765,1
16797600,4.32,59.428787,53.252701,6.1760854,19.259303,1,59.590697,29.435468,15.993195,11.296,1
16797600,4.32,59.428787,53.252701,6.1760854,19.259303,1,59.590697,29.435468,15.993195,11.296,1
16797600,4.32,59.428787,53.252701,6.1760854,19.259303,1,59.590697,29.435468,15.993195,11.296,1
16797924,4.4937,59.396896,53.226593,6.1703027,19.299796,1,59.550204,29.300702,16.024808,11.34811,1
16798572,4.8411,59.31748,53.155973,6.1615069,19.390376,1,59.459624,28.952682,16.088012,11.45233,1
16799220,5.1885,59.227886,53.068523,6.1593634,19.480885,1,59.369115,28.545355,16.151137,11.55655,1
16801200,6.25,58.95972,52.807501,6.1522186,19.753886,1,59.096114,27.352468,16.343529,11.875,1
16801200,6.25,58.95972,52.807501,6.1522186,19.753886,1,59.096114,27.352468,16.343529,11.875,1
16801200,6.25,58.95972,52.807501,6.1522186,19.753886,1,59.096114,27.352468,16.343529,11.875,1
16802126,6.7645134,58.837373,52.691819,6.1455534,19.884147,1,58.965853,26.833082,16.436509,12.029354,1
16803978,7.7935401,58.583153,52.4482,6.1349535,20.148871,1,58.701129,25.760452,16.62196,12.338062,1
16804800,8.25,58.467646,52.336542,6.131104,20.267432,1,58.582568,25.279619,16.703978,12.475,1
16804800,8.25,58.467646,52.336542,6.131104,20.267432,1,58.582568,25.279619,16.703978,12.475,1
16804800,8.25,58.467646,52.336542,6.131104,20.267432,1,58.582568,25.279619,16.703978,12.475,1
16808400,7.53,58.615175,52.459819,6.1553562,20.086157,1,58.763843,25.854792,16.57481,12.259,1
16808400,7.53,58.615175,52.459819,6.1553562,20.086157,1,58.763843,25.854792,16.57481,12.259,1
16808400,7.53,58.615175,52.459819,6.1553562,20.086157,1,58.763843,25.854792,16.57481,12.259,1
16809480,7.374,58.655169,52.498422,6.1567469,20.045116,1,58.804884,26.022652,16.546693,12.2122,1
16811640,7.062,58.733,52.57364,6.1593598,19.965021,1,58.884979,26.35094,16.490452,12.1186,1
16812000,7.01,58.745701,52.585925,6.1597758,19.95192,1,58.89808,26.404776,16.481077,12.103,1
16812000,7.01,58.745701,52.585925,6.1597758,19.95192,1,58.89808,26.404776,16.481077,12.103,1
16812000,7.01,58.745701,52.585925,6.1597758,19.95192,1,58.89808,26.404776,16.481077,12.103,1
16815600,7.13,58.723662,52.568944,6.1547179,19.981289,1,58.868711,26.320881,16.50265,12.139,1
16815600,7.13,58.723662,52.568944,6.1547179,19.981289,1,58.868711,26.320881,16.50265,12.139,1
16815600,7.13,58.723662,52.568944,6.1547179,19.981289,1,58.868711,26.320881,16.50265,12.139,1
16816680,7.343,58.677565,52.528258,6.1493064,20.034721,1,58.815279,26.135165,16.540982,12.2029,1
16818840,7.769,58.573217,52.429276,6.1439405,20.144787,1,58.705213,25.701448,16.617677,12.3307,1
16819200,7.84,58.554319,52.410589,6.1437306,20.163518,1,58.686482,25.621534,16.630461,12.352,1
16819200,7.84,58.554319,52.410589,6.1437306,20.163518,1,58.686482,25.621534,16.630461,12.352,1
16819200,7.84,58.554319,52.410589,6.1437306,20.163518,1,58.686482,25.621534,16.630461,12.352,1
16822800,7.6,58.603062,52.450841,6.1522208,20.102921,1,58.747079,25.81038,16.587363,12.28,1
16822800,7.6,58.603062,52.450841,6.1522208,20.102921,1,58.747079,25.81038,16.587363,12.28,1
16822800,7.6,58.603062,52.450841,6.1522208,20.102921,1,58.747079,25.81038,16.587363,12.28,1
16826400,7.4,58.652863,52.498678,6.1541846,20.051286,1,58.798714,26.018796,16.551344,12.22,1
16826400,7.4,58.652863,52.498678,6.1541846,20.051286,1,58.798714,26.018796,16.551344,12.22,1
16826400,7.4,58.652863,52.498678,6.1541846,20.051286,1,58.798714,26.018796,16.551344,12.22,1
16830000,6.92,58.76876,52.608443,6.1603173,19.928574,1,58.921426,26.507147,16.46483,12.076,1
16830000,6.92,58.76876,52.608443,6.1603173,19.928574,1,58.921426,26.507147,16.46483,12.076,1
16830000,6.92,58.76876,52.608443,6.1603173,19.928574,1,58.921426,26.507147,16.46483,12.076,1
16831080,6.767,58.806338,52.644361,6.1619771,19.889309,1,58.960691,26.666943,16.437216,12.0301,1
16833240,6.461,58.882288,52.717442,6.164846,19.810692,1,59.039308,26.99241,16.381935,11.9383,1
16833600,6.41,58.895046,52.729779,6.1652672,19.797579,1,59.052421,27.047449,16.372714,11.923,1
16833600,6.41,58.895046,52.729779,6.1652672,19.797579,1,59.052421,27.047449,16.372714,11.923,1
16833600,6.41,58.895046,52.729779,6.1652672,19.797579,1,59.052421,27.047449,16.372714,11.923,1
16834680,6.221,58.94064,52.773018,6.1676227,19.749379,1,59.100621,27.243722,16.338547,11.8663,1
16836840,5.843,59.034284,52.862946,6.1713377,19.652211,1,59.197789,27.651431,16.270114,11.7529,1
16837200,5.78,59.050199,52.878369,6.1718306,19.635921,1,59.214079,27.721371,16.258694,11.734,1
16837200,5.78,59.050199,52.878369,6.1718306,19.635921,1,59.214079,27.721371,16.258694,11.734,1
16837200,5.78,59.050199,52.878369,6.1718306,19.635921,1,59.214079,27.721371,16.258694,11.734,1
16838280,5.579,59.099601,52.925793,6.1738081,19.584575,1,59.265425,27.939353,16.222268,11.6737,1
16840440,5.177,59.199387,53.021837,6.1775496,19.481351,1,59.368649,28.382739,16.149317,11.5531,1
16840800,5.11,59.216141,53.037996,6.1781457,19.464081,1,59.385919,28.457665,16.137145,11.533,1
16840800,5.11,59.216141,53.037996,6.1781457,19.464081,1,59.385919,28.457665,16.137145,11.533,1
16840800,5.11,59.216141,53.037996,6.1781457,19.464081,1,59.385919,28.457665,16.137145,11.533,1
16844400,4.93,59.266715,53.090124,6.1765917,19.417023,1,59.432977,28.693531,16.104391,11.479,1
16844400,4.93,59.266715,53.090124,6.1765917,19.417023,1,59.432977,28.693531,16.104391,11.479,1
16844400,4.93,59.266715,53.090124,6.1765917,19.417023,1,59.432977,28.693531,16.104391,11.479,1
16848000,4.56,59.356596,53.175659,6.1809369,19.322522,1,59.527478,29.100363,13.408815,11.368,1
16848000,4.56,59.356596,53.175659,6.1809369,19.322522,1,59.527478,29.100363,13.408815,11.368,1
16848000,4.56,59.356596,53.175659,6.1809369,19.322522,1,59.527478,29.100363,13.408815,11.368,1
16851600,4.36,59.408274,53.226544,6.1817295,19.270827,1,59.579173,29.339733,13.371437,11.308,1
16851600,4.36,59.408274,53.226544,6.1817295,19.270827,1,59.579173,29.339733,13.371437,11.308,1
16851600,4.36,59.408274,53.226544,6.1817295,19.270827,1,59.579173,29.339733,13.371437,11.308,1
16855200,4.42,59.396543,53.217096,6.1794463,19.285765,1,59.564235,29.290594,13.382027,11.326,1
16855200,4.42,59.396543,53.217096,6.1794463,19.285765,1,59.564235,29.290594,13.382027,11.326,1
16855200,4.42,59.396543,53.217096,6.1794463,19.285765,1,59.564235,29.290594,13.382027,11.326,1
16858800,4.17,59.455075,53.271498,6.1835763,19.22225,1,59.62775,29.555509,13.337803,11.251,1
16858800,4.17,59.455075,53.271498,6.1835763,19.22225,1,59.62775,29.555509,13.337803,11.251,1
16858800,4.17,59.455075,53.271498,6.1835763,19.22225,1,59.62775,29.555509,13.337803,11.251,1
16859880,3.951,59.504072,53.315769,6.1883034,19.167116,1,59.682884,29.775303,13.299049,11.1853,1
16862040,3.513,59.6118,53.418329,6.1934705,19.054169,1,59.795831,30.273014,13.221354,11.0539,1
16862400,3.44,59.630959,53.437165,6.1937942,19.035022,1,59.814978,30.363285,13.20838,11.032,1
16862400,3.44,59.630959,53.437165,6.1937942,19.035022,1,59.814978,30.363285,13.20838,11.032,1
16862400,3.44,59.630959,53.437165,6.1937942,19.035022,1,59.814978,30.363285,13.20838,11.032,1
16863480,3.26,59.676725,53.482221,6.1945043,18.989115,1,59.860885,30.581258,13.176406,10.978,1
16865640,2.9,59.766408,53.568922,6.197486,18.896907,1,59.953093,31.006853,13.112395,10.87,1
16866000,2.84,59.781123,53.582944,6.1981795,18.881488,1,59.968512,31.076563,13.101717,10.852,1
16866000,2.84,59.781123,53.582944,6.1981795,18.881488,1,59.968512,31.076563,13.101717,10.852,1
16869600,2.79,59.800242,53.605166,6.1950761,18.867543,1,59.982457,31.177376,13.092765,10.837,1
16869600,2.79,59.800242,53.605166,6.1950761,18.867543,1,59.982457,31.177376,13.092765,10.837,1
16869600,2.79,59.800242,53.605166,6.1950761,18.867543,1,59.982457,31.177376,13.092765,10.837,1
16873200,2.76,59.808163,53.613193,6.1949707,18.859926,1,59.990074,31.21645,13.087422,10.828,1
16873200,2.76,59.808163,53.613193,6.1949707,18.859926,1,59.990074,31.21645,13.087422,10.828,1
16876800,2.56,59.855867,53.658017,6.1978505,18.808942,1,60.041058,31.443034,15.669835,10.768,1
16876800,2.56,59.855867,53.658017,6.1978505,18.808942,1,60.041058,31.443034,15.669835,10.768,1
16876800,2.56,59.855867,53.658017,6.1978505,18.808942,1,60.041058,31.443034,15.669835,10.768,1
16880400,2.8,59.801393,53.60846,6.1929324,18.869646,1,59.980354,31.190283,15.715715,10.84,1
16880400,2.8,59.801393,53.60846,6.1929324,18.869646,1,59.980354,31.190283,15.715715,10.84,1
16881480,3.067,59.742382,53.555595,6.1867863,18.936711,1,59.913289,30.919882,15.764526,10.9201,1
16883640,3.601,59.611222,53.430896,6.1803261,19.074493,1,59.775507,30.303955,15.862142,11.0803,1
16884000,3.69,59.587775,53.407808,6.1799674,19.097882,1,59.752118,30.192371,15.878406,11.107,1
16884000,3.69,59.587775,53.407808,6.1799674,19.097882,1,59.752118,30.192371,15.878406,11.107,1
16884000,3.69,59.587775,53.407808,6.1799674,19.097882,1,59.752118,30.192371,15.878406,11.107,1
16885080,4.029,59.506695,53.330828,6.1758676,19.183532,1,59.666468,29.8198,15.940223,11.2087,1
16887240,4.707,59.33892,53.169819,6.1691013,19.357765,1,59.492235,29.050793,16.063706,11.4121,1
16887600,4.82,59.310273,53.142119,6.168154,19.387154,1,59.462846,28.920002,16.084263,11.446,1
16887600,4.82,59.310273,53.142119,6.168154,19.387154,1,59.462846,28.920002,16.084263,11.446,1
16887600,4.82,59.310273,53.142119,6.168154,19.387154,1,59.462846,28.920002,16.084263,11.446,1
16888680,4.988,59.262388,53.092438,6.16995,19.431195,1,59.418805,28.696131,16.114856,11.4964,1
16890840,5.324,59.177594,53.009295,6.168299,19.516792,1,59.333208,28.312499,16.175879,11.5972,1
16891200,5.38,59.164572,52.997128,6.1674439,19.530869,1,59.319131,28.255213,16.186031,11.614,1
16891200,5.38,59.164572,52.997128,6.1674439,19.530869,1,59.319131,28.255213,16.186031,11.614,1
16891200,5.38,59.164572,52.997128,6.1674439,19.530869,1,59.319131,28.255213,16.186031,11.614,1
16893360,5.902,59.038212,52.877633,6.1605789,19.664783,1,59.185217,27.705301,16.280647,11.7706,1
16894800,6.25,58.953177,52.796687,6.1564899,19.754116,1,59.095884,27.336041,16.343661,11.875,1
16894800,6.25,58.953177,52.796687,6.1564899,19.754116,1,59.095884,27.336041,16.343661,11.875,1
16894800,6.25,58.953177,52.796687,6.1564899,19.754116,1,59.095884,27.336041,16.343661,11.875,1
16895880,6.658,58.856134,52.705439,6.150695,19.857934,1,58.992066,26.923867,16.41734,11.9974,1
16898040,7.474,58.65435,52.511977,6.1423729,20.067879,1,58.782121,26.067698,16.564513,12.2422,1
16898400,7.61,58.619758,52.478359,6.1413988,20.103153,1,58.746847,25.921429,16.58901,12.283,1
16898400,7.61,58.619758,52.478359,6.1413988,20.103153,1,58.746847,25.921429,16.58901,12.283,1
16898400,7.61,58.619758,52.478359,6.1413988,20.103153,1,58.746847,25.921429,16.58901,12.283,1
16899480,8.039,58.514318,52.377014,6.1373039,20.212629,1,58.637371,25.487452,16.666152,12.4117,1
16901640,8.897,58.30148,52.172122,6.1293579,20.432997,1,58.417003,24.622688,16.820104,12.6691,1
16902000,9.04,58.265764,52.137699,6.1280653,20.4699,1,58.3801,24.479422,16.845712,12.712,1
16902000,9.04,58.265764,52.137699,6.1280653,20.4699,1,58.3801,24.479422,16.845712,12.712,1
16903080,9.481,58.156739,52.032792,6.1239465,20.582901,1,58.267099,24.051241,16.924609,12.8443,1
16905240,10.363,57.93781,51.821925,6.1158845,20.809476,1,58.040524,23.203753,17.082014,13.1089,1
16905600,10.51,57.901212,51.786648,6.1145635,20.847311,1,58.002689,23.064096,17.10819,13.153,1
16905600,10.51,57.901212,51.786648,6.1145635,20.847311,1,58.002689,23.064096,17.10819,13.153,1
16905600,10.51,57.901212,51.786648,6.1145635,20.847311,1,58.002689,23.064096,17.10819,13.153,1
16909200,10.82,57.810221,51.690974,6.1192466,20.929013,1,57.920987,22.70823,17.163485,13.246,1
16909200,10.82,57.810221,51.690974,6.1192466,20.929013,1,57.920987,22.70823,17.163485,13.246,1
16912800,10.23,57.94539,51.814516,6.1308737,20.778867,1,58.071133,23.21062,17.05852,13.069,1
16912800,10.23,57.94539,51.814516,6.1308737,20.778867,1,58.071133,23.21062,17.05852,13.069,1
16912800,10.23,57.94539,51.814516,6.1308737,20.778867,1,58.071133,23.21062,17.05852,13.069,1
16916400,9.68,58.082109,51.9461,6.1360096,20.637309,1,58.212691,23.741693,16.960373,12.904,1
16916400,9.68,58.082109,51.9461,6.1360096,20.637309,1,58.212691,23.741693,16.960373,12.904,1
16917480,9.482,58.13007,51.991671,6.1383995,20.586707,1,58.263293,23.928075,16.925003,12.8446,1
16919640,9.086,58.228181,52.085936,6.142245,20.484886,1,58.365114,24.313815,16.854164,12.7258,1
16920000,9.02,58.244808,52.10204,6.1427675,20.46784,1,58.38216,24.379832,16.842342,12.706,1
16920000,9.02,58.244808,52.10204,6.1427675,20.46784,1,58.38216,24.379832,16.842342,12.706,1
16920000,9.02,58.244808,52.10204,6.1427675,20.46784,1,58.38216,24.379832,16.842342,12.706,1
16921080,8.813,58.295803,52.151049,6.1447531,20.414888,1,58.435112,24.583603,16.805269,12.6439,1
16923240,8.399,58.398558,52.249982,6.1485756,20.308551,1,58.541449,24.997343,16.731023,12.5197,1
16923600,8.33,58.41578,52.266586,6.1491935,20.290775,1,58.559225,25.067185,16.718634,12.499,1
16923600,8.33,58.41578,52.266586,6.1491935,20.290775,1,58.559225,25.067185,16.718634,12.499,1
16923600,8.33,58.41578,52.266586,6.1491935,20.290775,1,58.559225,25.067185,16.718634,12.499,1
16924680,8.111,58.469706,52.318351,6.1513554,20.234699,1,58.615301,25.287579,16.67931,12.4333,1
16926840,7.673,58.578402,52.42299,6.1554123,20.122218,1,58.727782,25.735585,16.600552,12.3019,1
16927200,7.6,58.596624,52.44057,6.1560544,20.103431,1,58.746569,25.811276,16.587409,12.28,1
16927200,7.6,58.596624,52.44057,6.1560544,20.103431,1,58.746569,25.811276,16.587409,12.28,1
16927200,7.6,58.596624,52.44057,6.1560544,20.103431,1,58.746569,25.811276,16.587409,12.28,1
16928280,7.432,58.640217,52.483604,6.1566133,20.059969,1,58.790031,25.995924,16.557145,12.2296,1
16930440,7.096,58.724093,52.56486,6.1592332,19.973897,1,58.876103,26.349967,16.496588,12.1288,1
16930800,7.04,58.737657,52.577797,6.1598601,19.959657,1,58.890343,26.407128,16.486491,12.112,1
16930800,7.04,58.737657,52.577797,6.1598601,19.959657,1,58.890343,26.407128,16.486491,12.112,1
16930800,7.04,58.737657,52.577797,6.1598601,19.959657,1,58.890343,26.407128,16.486491,12.112,1
16931880,6.812,58.792233,52.629153,6.1630796,19.901383,1,58.948617,26.637181,15.646233,12.0436,1
16934040,6.356,58.905116,52.737442,6.1676739,19.784083,1,59.065917,27.120432,13.98567,11.9068,1
16934400,6.28,58.924389,52.756179,6.1682098,19.764444,1,59.085556,27.203961,13.71196,11.884,1
16934400,6.28,58.924389,52.756179,6.1682098,19.764444,1,59.085556,27.203961,13.71196,11.884,1
16934400,6.28,58.924389,52.756179,6.1682098,19.764444,1,59.085556,27.203961,13.71196,11.884,1
16935480,6.073,58.976446,52.806814,6.1696326,19.71135,1,59.13865,27.431958,13.673702,11.8219,1
16937640,5.659,59.079455,52.906235,6.1732209,19.605158,1,59.244842,27.884291,13.600829,11.6977,1
16938000,5.59,59.096485,52.922573,6.1739126,19.587458,1,59.262542,27.959323,13.589135,11.677,1
16938000,5.59,59.096485,52.922573,6.1739126,19.587458,1,59.262542,27.959323,13.589135,11.677,1
16938000,5.59,59.096485,52.922573,6.1739126,19.587458,1,59.262542,27.959323,13.589135,11.677,1
16939080,5.38,59.148623,52.972755,6.175868,19.533526,1,59.316474,28.191167,13.551668,11.614,1
16941240,4.96,59.253003,53.073323,6.1796792,19.425704,1,59.424296,28.658324,13.477556,11.488,1
16941600,4.89,59.270412,53.09011,6.1803019,19.40774,1,59.44226,28.736723,13.465303,11.467,1
16941600,4.89,59.270412,53.09011,6.1803019,19.40774,1,59.44226,28.736723,13.465303,11.467,1
16941600,4.89,59.270412,53.09011,6.1803019,19.40774,1,59.44226,28.736723,13.465303,11.467,1
16945200,4.38,59.399449,53.215755,6.1836948,19.276474,1,59.573526,29.330445,13.375006,11.314,1
16945200,4.38,59.399449,53.215755,6.1836948,19.276474,1,59.573526,29.330445,13.375006,11.314,1
16945200,4.38,59.399449,53.215755,6.1836948,19.276474,1,59.573526,29.330445,13.375006,11.314,1
16946280,4.182,59.447073,53.260845,6.1862287,19.226043,1,59.623957,29.547708,13.339969,11.2546,1
16948440,3.786,59.545168,53.355013,6.1901549,19.124262,1,59.725738,30.000488,13.269788,11.1358,1
16948800,3.72,59.561875,53.37121,6.1906645,19.107185,1,59.742815,30.078334,13.258076,11.116,1
16948800,3.72,59.561875,53.37121,6.1906645,19.107185,1,59.742815,30.078334,13.258076,11.116,1
16948800,3.72,59.561875,53.37121,6.1906645,19.107185,1,59.742815,30.078334,13.258076,11.116,1
16949880,3.33,59.651609,53.453984,6.1976248,19.00879,1,59.84121,30.491405,13.188913,10.999,1
16952040,2.55,59.843995,53.637739,6.2062561,18.807964,1,60.042036,31.399357,13.050153,10.765,1
