delta time[s],outdoor temperature[°C],flow temperature[°C],return flow temperature[°C],f-r diff[K],room temperature[°C],pump I/O,boiler heating temperature[°C],pressure[bar],drinking water temperature boiler[°C]
9658198.6,9,54.257795,46.119688,8.1381064,20.462132,1,54.387868,1.0457757,1
9662400,9,54.257811,46.119745,8.1380654,20.462169,1,54.387831,1.0457757,1
9662400,9,54.257811,46.119745,8.1380654,20.462169,1,54.387831,1.0457757,1
9662400,9,54.257811,46.119745,8.1380654,20.462169,1,54.387831,1.0457757,1
9666000,9.2,54.209287,46.073587,8.1357006,20.513291,1,54.336709,1.0457802,1
9666000,9.2,54.209287,46.073587,8.1357006,20.513291,1,54.336709,1.0457802,1
9666000,9.2,54.209287,46.073587,8.1357006,20.513291,1,54.336709,1.0457802,1
9669600,10,54.018783,45.894634,8.1241493,20.717497,1,54.132503,1.0457984,1
9669600,10,54.018783,45.894634,8.1241493,20.717497,1,54.132503,1.0457984,1
9669600,10,54.018783,45.894634,8.1241493,20.717497,1,54.132503,1.0457984,1
9673200,10,54.00935,45.880328,8.1290212,20.719107,1,54.130893,1.0457984,1
9673200,10,54.00935,45.880328,8.1290212,20.719107,1,54.130893,1.0457984,1
9673200,10,54.00935,45.880328,8.1290212,20.719107,1,54.130893,1.0457984,1
9673229.2,10,53.997049,45.879395,8.1176539,20.718429,1,54.082971,1.0458001,1
9673287.5,10,53.95988,45.873289,8.0865911,20.714311,1,53.989889,1.0458069,1
9673345.8,10,53.908787,45.85437,8.0544174,20.703099,1,53.903901,1.0458172,1
9673404.1,10,53.854117,45.818456,8.0356612,20.683933,1,53.825867,1.045826,1
9673596.8,10,53.656157,45.642963,8.0131943,20.589492,1,53.599212,1.0458467,1
9673834.6,10,53.404353,45.392329,8.0120238,20.443721,1,53.348597,1.0458685,1
9674209.9,10,53.014081,45.001976,8.0121057,20.208997,1,52.957776,1.0459012,1
9674853.1,10,52.345609,44.339808,8.0058009,19.811687,1,52.283112,1.0459587,1
9675496.3,10,51.676913,43.675165,8.0017479,19.413207,1,51.609617,1.0460157,1
9676139.5,10,51.008234,43.011739,7.9964952,19.01526,1,50.93559,1.046073,1
9676800,10,50.321665,42.33084,7.9908253,18.606766,1,50.243234,1.0461408,1
9676800,10,50.321656,42.33084,7.9908154,18.606766,1,50.243234,1.0461408,1
9676800,10,50.321656,42.33084,7.9908154,18.606766,1,50.243234,1.0461408,1
9676886.8,9.9758806,50.28907,42.260442,8.0286283,18.5607,1,50.2893,1.0461703,1
9676938.9,9.9614089,50.27545,42.222472,8.0529773,18.534957,1,50.315043,1.0461717,1
9676991,9.9469373,50.269543,42.194741,8.0748013,18.513526,1,50.336474,1.0461713,1
9677043.1,9.9324656,50.26717,42.178163,8.0890078,18.496662,1,50.353338,1.0461706,1
9677095.2,9.917994,50.267823,42.169903,8.0979197,18.483585,1,50.366415,1.0461701,1
9677334.3,9.8515878,50.282947,42.169525,8.1134223,18.448788,1,50.401212,1.0461669,1
9677573.3,9.7851816,50.302072,42.190455,8.1116173,18.43279,1,50.41721,1.0461641,1
9678161.9,9.6217081,50.342647,42.230746,8.1119005,18.392162,1,50.457838,1.0461583,1
9678750.4,9.4582346,50.382987,42.268829,8.1141577,18.349394,1,50.500606,1.0461523,1
9680677,8.923056,50.516034,42.397596,8.1184375,18.212246,1,50.637754,1.0461328,1
9683833.1,8.0463518,50.733431,42.606645,8.126786,17.986588,1,50.863412,1.0461007,1
9684000,8,50.744908,42.61764,8.127268,17.974628,1,50.875372,1.046099,1
9684000,8,50.744908,42.61764,8.127268,17.974628,1,50.875372,1.046099,1
9684000,8,50.744908,42.61764,8.127268,17.974628,1,50.875372,1.046099,1
9685914.8,8.1063783,50.733069,42.614303,8.1187658,17.9999,1,50.8501,1.046101,1
9687600,8.2,50.716785,42.602673,8.1141125,18.023254,1,50.826746,1.0461035,1
9687600,8.2,50.716785,42.602673,8.1141125,18.023254,1,50.826746,1.0461035,1
9687600,8.2,50.716785,42.602673,8.1141125,18.023254,1,50.826746,1.0461035,1
9688680,7.84,50.784826,42.6577,8.1271266,17.935366,1,50.914634,1.0460932,1
9690840,7.12,50.958854,42.820501,8.1383534,17.748194,1,51.101806,1.0460606,1
9691200,7,50.991879,42.853361,8.138518,17.715968,1,51.134032,1.0460544,1
9691200,7,50.991878,42.853361,8.138517,17.715968,1,51.134032,1.0460544,1
9691200,7,50.991878,42.853361,8.138517,17.715968,1,51.134032,1.0460544,1
9691200,6.9999998,50.991878,42.853361,8.138517,17.715968,1,51.134032,1.0460528,1
9691200,6.9999996,50.991878,42.853361,8.138517,17.715968,1,51.134032,1.0460526,1
9691200,6.9999995,50.991878,42.853361,8.138517,17.715968,1,51.134032,1.0460526,1
9691200,6.9999993,50.991878,42.853361,8.138517,17.715968,1,51.134032,1.0460526,1
9691200,6.999999,50.991878,42.853361,8.1385169,17.715968,1,51.134032,1.0460526,1
9691200,6.9999983,50.991878,42.853361,8.1385169,17.715968,1,51.134032,1.0460526,1
9691200,6.999997,50.991878,42.853361,8.1385169,17.715968,1,51.134032,1.0460526,1
9691200,6.9999942,50.991879,42.853362,8.1385169,17.715967,1,51.134033,1.0460526,1
9691200,6.9999887,50.991879,42.853363,8.1385168,17.715967,1,51.134033,1.0460526,1
9691200,6.9999776,50.991881,42.853364,8.1385167,17.715965,1,51.134035,1.0460526,1
9691200.1,6.9999552,50.991884,42.853368,8.1385163,17.715963,1,51.134037,1.0460526,1
9691200.2,6.9999103,50.991891,42.853376,8.1385157,17.715957,1,51.134043,1.0460526,1
9691200.3,6.9998197,50.991905,42.853391,8.1385145,17.715946,1,51.134054,1.0460526,1
9691200.7,6.9996373,50.991933,42.853421,8.138512,17.715924,1,51.134076,1.0460526,1
9691201.3,6.9992706,50.991989,42.853482,8.138507,17.715879,1,51.134121,1.0460526,1
9691202.6,6.9985324,50.992101,42.853604,8.1384969,17.71579,1,51.13421,1.0460525,1
9691205.3,6.9970473,50.992326,42.85385,8.1384764,17.715609,1,51.134391,1.0460525,1
9691210.7,6.9940601,50.992776,42.854341,8.1384349,17.715245,1,51.134755,1.0460524,1
9691221.5,6.9880542,50.993673,42.85532,8.1383532,17.714487,1,51.135513,1.0460522,1
9691243.2,6.9759972,50.995473,42.85725,8.138223,17.712788,1,51.137212,1.0460518,1
9691286.8,6.951802,50.99927,42.861002,8.1382682,17.708508,1,51.141492,1.046051,1
9691373.5,6.9035841,51.007975,42.868375,8.1396001,17.697366,1,51.152634,1.0460493,1
9691544.5,6.8086247,51.028516,42.885231,8.1432855,17.671769,1,51.178231,1.0460469,1
9691961.8,6.5767801,51.085302,42.937805,8.1474975,17.610083,1,51.239917,1.0460413,1
9692672.2,6.1821174,51.183836,43.033599,8.150237,17.509263,1,51.340737,1.0460325,1
9693928.4,5.4842183,51.356728,43.19979,8.1569376,17.32966,1,51.52034,1.0460167,1
9694800,5,51.476995,43.315692,8.1613034,17.205192,1,51.644808,1.0460057,1
9694800,5,51.476995,43.315692,8.1613034,17.205192,1,51.644808,1.0460057,1
9694800,5,51.476995,43.315692,8.1613034,17.205192,1,51.644808,1.0460057,1
9694913.1,4.9560324,51.491295,43.33032,8.1609754,17.192012,1,51.657988,1.0460045,1
9695139.2,4.8680971,51.517261,43.35757,8.1596905,17.168831,1,51.681169,1.0460025,1
9695365.3,4.7801618,51.539627,43.38077,8.1588569,17.147903,1,51.702097,1.0460008,1
9695591.4,4.6922265,51.561226,43.401608,8.1596181,17.125473,1,51.724527,1.0459988,1
9696722,4.2525501,51.670351,43.506526,8.1638249,17.012267,1,51.837733,1.0459888,1
9698266.9,3.6517544,51.81958,43.650531,8.1690488,16.858059,1,51.991941,1.0459753,1
9698400,3.6,51.83244,43.662966,8.1694742,16.844797,1,52.005203,1.0459741,1
9698400,3.6,51.83244,43.662966,8.1694742,16.844797,1,52.005203,1.0459741,1
9698400,3.6,51.83244,43.662966,8.1694742,16.844797,1,52.005203,1.0459741,1
9702000,4,51.755269,43.600914,8.1543548,16.944376,1,51.905624,1.0459831,1
9702000,4,51.755269,43.600914,8.1543548,16.944376,1,51.905624,1.0459831,1
9702000,4,51.755269,43.600914,8.1543548,16.944376,1,51.905624,1.0459831,1
9702029.2,3.9919,51.766792,43.601203,8.1655892,16.945338,1,51.953262,1.0459815,1
9702087.5,3.9757,51.80268,43.605975,8.1967051,16.948705,1,52.047095,1.0459748,1
9702145.8,3.9595,51.853466,43.623574,8.2298918,16.956725,1,52.136275,1.0459644,1
9702204.1,3.9433,51.909128,43.658544,8.2505838,16.971139,1,52.219061,1.0459553,1
9702400.2,3.8888359,52.119725,43.840613,8.2791124,17.050056,1,52.466929,1.0459325,1
9702644.5,3.8209695,52.395545,44.112654,8.2828906,17.180742,1,52.743441,1.0459083,1
9703034.7,3.7125881,52.829978,44.546297,8.2836803,17.397826,1,53.176645,1.0458718,1
9703680.7,3.5331279,53.547952,45.256416,8.2915359,17.752268,1,53.898965,1.0458099,1
9704326.8,3.3536676,54.266327,45.968966,8.2973601,18.107707,1,54.620287,1.0457484,1
9704972.9,3.1742073,54.984838,46.680568,8.3042694,18.462906,1,55.34185,1.0456866,1
9705600,3,55.682366,47.371137,8.3112292,18.807685,1,56.042315,1.0456264,1
9705600,3,55.682366,47.371137,8.3112292,18.807685,1,56.042315,1.0456264,1
9705600,3,55.682366,47.371137,8.3112292,18.807685,1,56.042315,1.0456264,1
9705687.2,3.0145363,55.71872,47.447025,8.2716955,18.849379,1,56.000621,1.0456281,1
9705739.5,3.0232581,55.734211,47.488002,8.246209,18.872746,1,55.977254,1.0456305,1
9705791.9,3.0319798,55.741468,47.518145,8.2233225,18.892193,1,55.957807,1.0456342,1
9706021.7,3.0702768,55.744212,47.560402,8.1838094,18.938779,1,55.911221,1.0456417,1
9706251.4,3.1085737,55.729139,47.543684,8.1854549,18.950742,1,55.899258,1.0456426,1
9706481.2,3.1468706,55.719006,47.531938,8.1870681,18.958259,1,55.891741,1.0456433,1
9706775.5,3.195918,55.707189,47.520219,8.1869699,18.970693,1,55.879307,1.0456442,1
9707475.8,3.3126331,55.678123,47.492847,8.1852763,19.000925,1,55.849075,1.0456471,1
9708351.2,3.4585364,55.641891,47.457365,8.1845258,19.038183,1,55.811817,1.0456502,1
9709200,3.6,55.606764,47.42299,8.1837748,19.074296,1,55.775704,1.0456531,1
9709200,3.6,55.606764,47.42299,8.1837748,19.074296,1,55.775704,1.0456531,1
9709200,3.6,55.606764,47.42299,8.1837748,19.074296,1,55.775704,1.0456531,1
9711515,4.5002715,55.392418,47.222545,8.1698727,19.304078,1,55.545922,1.045674,1
9712800,5,55.271874,47.108796,8.163078,19.431913,1,55.418087,1.0456855,1
9712800,5,55.271874,47.108796,8.163078,19.431913,1,55.418087,1.0456855,1
9712800,5,55.271874,47.108796,8.163078,19.431913,1,55.418087,1.0456855,1
9713880,5.9,55.063323,46.915848,8.1474748,19.66019,1,55.18981,1.0457057,1
9716040,7.7,54.619411,46.491543,8.1278677,20.123981,1,54.726019,1.0457469,1
9716400,8,54.542401,46.416433,8.1259679,20.202026,1,54.647974,1.0457538,1
9716400,8,54.542401,46.416433,8.1259679,20.202026,1,54.647974,1.0457538,1
9716724,8.063,54.507005,46.37319,8.1338146,20.223962,1,54.626038,1.0457556,1
9717372,8.189,54.463656,46.320632,8.1430239,20.253123,1,54.596877,1.0457578,1
9718020,8.315,54.438043,46.29817,8.1398721,20.283539,1,54.566461,1.0457604,1
9718911.5,8.4883508,54.392502,46.25499,8.1375124,20.330948,1,54.519052,1.0457648,1
9720000,8.7,54.340883,46.204049,8.1368344,20.383054,1,54.466946,1.0457692,1
9720000,8.7,54.340883,46.204049,8.1368344,20.383054,1,54.466946,1.0457692,1
9720000,8.7,54.340883,46.204049,8.1368344,20.383054,1,54.466946,1.0457692,1
9720344.9,8.9203598,54.300537,46.171795,8.1287419,20.435459,1,54.414541,1.0457739,1
9721034.7,9.3610794,54.19947,46.081949,8.1175204,20.550959,1,54.299041,1.0457844,1
9721980.1,9.9650393,54.044959,45.930895,8.1140641,20.707173,1,54.142827,1.0457982,1
9723181.8,10.732788,53.856967,45.750004,8.1069631,20.902576,1,53.947424,1.0458153,1
9723600,11,53.79239,45.688263,8.1041268,20.970379,1,53.879621,1.0458213,1
9723600,11,53.79239,45.688263,8.1041268,20.970379,1,53.879621,1.0458213,1
9723600,11,53.79239,45.688263,8.1041268,20.970379,1,53.879621,1.0458213,1
9723817.8,11,53.77309,45.663758,8.1093318,20.979667,1,53.870333,1.0458223,1
9724253.4,11,53.756942,45.636725,8.1202177,20.978832,1,53.871168,1.0458219,1
9724885.4,11,53.761828,45.63993,8.1218981,20.973019,1,53.876981,1.045821,1
9725517.4,11,53.760521,45.64156,8.1189614,20.977662,1,53.872338,1.0458218,1
9726598.8,11,53.760551,45.639065,8.1214859,20.974476,1,53.875524,1.0458213,1
9727200,11,53.760875,45.638402,8.1224729,20.973002,1,53.876998,1.0458211,1
9727200,11,53.760875,45.638402,8.1224729,20.973002,1,53.876998,1.0458211,1
9727200,11,53.760875,45.638402,8.1224729,20.973002,1,53.876998,1.0458211,1
9728569.3,11.380368,53.677794,45.566551,8.1112424,21.071216,1,53.778784,1.04583,1
9731308,12.141105,53.490764,45.388635,8.1021289,21.267979,1,53.582021,1.0458475,1
9734046.6,12.901841,53.300261,45.203194,8.0970663,21.462518,1,53.387482,1.0458645,1
9737508.7,13.863539,53.062936,44.975983,8.0869528,21.710328,1,53.139672,1.0458864,1
9741600,15,52.781284,44.705081,8.0762026,22.002689,1,52.847311,1.0459122,1
9741600,15,52.781284,44.705081,8.0762026,22.002689,1,52.847311,1.0459122,1
9741600,15,52.781284,44.705081,8.0762026,22.002689,1,52.847311,1.0459122,1
9742229.1,14.650523,52.835685,44.741364,8.094321,21.920319,1,52.929681,1.0459047,1
9743487.2,13.95157,52.997645,44.886045,8.1115999,21.736101,1,53.113899,1.045888,1
9744745.3,13.252617,53.179315,45.067323,8.1119914,21.557525,1,53.292475,1.0458725,1
9745200,13,53.244083,45.131711,8.1123722,21.493382,1,53.356618,1.0458669,1
9745200,13,53.244083,45.131711,8.1123722,21.493382,1,53.356618,1.0458669,1
9745200,13,53.244083,45.131711,8.1123722,21.493382,1,53.356618,1.0458669,1
9745577.4,13.419372,53.191796,45.102983,8.088813,21.583531,1,53.266469,1.0458749,1
9746332.3,14.258116,53.012396,44.955006,8.0573905,21.806188,1,53.043812,1.0458955,1
9747087.2,15.09686,52.789154,44.733066,8.0560882,22.02573,1,52.82427,1.0459148,1
9747842,15.935603,52.588034,44.538479,8.0495549,22.234675,1,52.615325,1.0459329,1
9748800,17,52.3312,44.292337,8.0388633,22.504121,1,52.345879,1.0459564,1
9748800,17,52.3312,44.292337,8.0388633,22.504121,1,52.345879,1.0459564,1
9748800,17,52.3312,44.292337,8.0388633,22.504121,1,52.345879,1.0459564,1
9749414.5,17.187771,52.246953,44.197832,8.0491205,22.567589,1,52.282411,1.0459622,1
9750643.6,17.563312,52.139418,44.081749,8.0576695,22.660362,1,52.189638,1.0459699,1
9751872.6,17.938854,52.056032,44.007596,8.0484362,22.756682,1,52.093318,1.0459785,1
9752400,18.1,52.021017,43.977528,8.043489,22.798647,1,52.051353,1.0459823,1
9752400,18.1,52.021017,43.977528,8.043489,22.798647,1,52.051353,1.0459823,1
9752400,18.1,52.021017,43.977528,8.043489,22.798647,1,52.051353,1.0459823,1
9754396.7,18.044536,52.012073,43.956106,8.0559672,22.787345,1,52.062655,1.0459811,1
9756000,18,52.012589,43.950391,8.0621989,22.776921,1,52.073079,1.0459801,1
9756000,18,52.012589,43.950391,8.0621989,22.776921,1,52.073079,1.0459801,1
9756000,18,52.012589,43.950391,8.0621989,22.776921,1,52.073079,1.0459801,1
9759600,17,52.258462,44.185332,8.0731301,22.519336,1,52.330664,1.0459574,1
9759600,17,52.258462,44.185332,8.0731301,22.519336,1,52.330664,1.0459574,1
9759600,17,52.258462,44.185332,8.0731301,22.519336,1,52.330664,1.0459574,1
9759629.2,16.99352,52.248352,44.186421,8.0619306,22.516654,1,52.284746,1.0459589,1
9759687.5,16.98056,52.215617,44.184394,8.0312233,22.508763,1,52.195437,1.0459652,1
9759745.8,16.9676,52.168862,44.169636,7.9992257,22.494219,1,52.112781,1.0459751,1
9759804.1,16.95464,52.118242,44.137926,7.9803156,22.472013,1,52.037787,1.0459836,1
9759988.6,16.913645,51.940375,43.982785,7.9575905,22.37264,1,51.829699,1.0460026,1
9760227,16.860669,51.701505,43.745818,7.9556875,22.214333,1,51.590687,1.0460234,1
9760602.3,16.777269,51.331808,43.375152,7.956656,21.958304,1,51.221212,1.0460542,1
9761245.7,16.634286,50.699307,42.747392,7.9519143,21.524401,1,50.582745,1.0461134,1
9763078.2,16.227074,48.897523,40.954918,7.9426048,20.286581,1,48.766477,1.0463737,1
9763200,16.2,48.777705,40.83553,7.9421756,20.204187,1,48.645813,1.0463952,1
9763200,16.2,48.777706,40.83553,7.942176,20.204187,1,48.645813,1.0463952,1
9763297.2,16.1406,48.747758,40.765098,7.9826601,20.146919,1,48.703081,1.0463948,1
9763355.5,16.10496,48.736993,40.728502,8.0084911,20.114598,1,48.735402,1.0463957,1
9763413.8,16.06932,48.73551,40.704437,8.0310733,20.087036,1,48.762964,1.0463946,1
9763472.2,16.03368,48.738161,40.692977,8.0451841,20.064605,1,48.785395,1.0463932,1
9763530.5,15.99804,48.744211,40.690473,8.0537381,20.046359,1,48.803641,1.0463919,1
9763665.7,15.91539,48.763549,40.699866,8.0636831,20.014188,1,48.835812,1.0463885,1
9763996.2,15.713448,48.815676,40.748436,8.0672404,19.958392,1,48.891608,1.0463807,1
9764326.6,15.511506,48.86622,40.798899,8.0673207,19.908294,1,48.941706,1.0463735,1
9764992.3,15.104734,48.966643,40.895025,8.0716179,19.803207,1,49.046793,1.0463589,1
9766567.8,14.141882,49.205716,41.125798,8.0799183,19.55567,1,49.29433,1.0463242,1
9766800,14,49.24106,41.160075,8.0809843,19.519299,1,49.330701,1.046319,1
9766800,14,49.24106,41.160075,8.0809843,19.519299,1,49.330701,1.046319,1
9766800,14,49.24106,41.160075,8.0809843,19.519299,1,49.330701,1.046319,1
9769772.8,12.34846,49.652932,41.558024,8.0949075,19.094038,1,49.755962,1.0462591,1
9770400,12,49.739781,41.641914,8.097867,19.004331,1,49.845669,1.0462464,1
9770400,12,49.739781,41.641914,8.097867,19.004331,1,49.845669,1.0462464,1
9770400,12,49.739781,41.641914,8.097867,19.004331,1,49.845669,1.0462464,1
9774000,11,50.000088,41.899614,8.1004743,18.745726,1,50.104274,1.0462086,1
9774000,11,50.000088,41.899614,8.1004743,18.745726,1,50.104274,1.0462086,1
9777600,9.5,50.366504,42.249769,8.1167356,18.361177,1,50.488823,1.0461548,1
9781200,8,50.736128,42.604474,8.1316536,17.976063,1,50.873937,1.0460986,1
9781200,8,50.736128,42.604474,8.1316536,17.976063,1,50.873937,1.0460986,1
9784800,8.2,50.698442,42.57485,8.1235918,18.025876,1,50.824124,1.0461052,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461052,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461053,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461057,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461064,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461066,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461067,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461068,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.046107,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.046107,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461069,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461068,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461067,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461065,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461064,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461063,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461062,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461061,1
9784800,8.2,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461061,1
9784800,8.1999999,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461061,1
9784800,8.1999999,50.698442,42.57485,8.1235917,18.025876,1,50.824124,1.0461061,1
9784800,8.1999997,50.698442,42.574851,8.1235917,18.025876,1,50.824124,1.0461061,1
9784800,8.1999995,50.698442,42.574851,8.1235918,18.025876,1,50.824124,1.0461061,1
9784800,8.1999993,50.698443,42.574851,8.1235918,18.025876,1,50.824124,1.0461061,1
9784800,8.1999983,50.698444,42.574852,8.1235919,18.025875,1,50.824125,1.0461061,1
9784800.1,8.1999965,50.698445,42.574853,8.1235919,18.025873,1,50.824127,1.0461061,1
9784800.2,8.1999885,50.698453,42.574861,8.123592,18.025865,1,50.824135,1.0461061,1
9784800.5,8.199975,50.698465,42.574873,8.1235922,18.025852,1,50.824148,1.0461061,1
9784800.9,8.1999492,50.69849,42.574897,8.1235927,18.025827,1,50.824173,1.0461061,1
9784802,8.1998897,50.698545,42.574952,8.1235938,18.025769,1,50.824231,1.0461061,1
9784804,8.1997751,50.698653,42.575057,8.123596,18.025657,1,50.824343,1.0461061,1
9784808.3,8.1995384,50.698875,42.575274,8.1236009,18.025427,1,50.824573,1.046106,1
9784817.1,8.199048,50.699336,42.575725,8.1236107,18.024963,1,50.825037,1.046106,1
9784835,8.198057,50.700257,42.576637,8.1236192,18.024095,1,50.825905,1.0461058,1
9784871.7,8.1960173,50.70205,42.578514,8.1235357,18.022666,1,50.827334,1.0461055,1
9784946.6,8.1918574,50.705111,42.582203,8.1229072,18.020957,1,50.829043,1.0461051,1
9785098,8.1834467,50.709301,42.58815,8.1211511,18.019517,1,50.830483,1.0461045,1
9785444.3,8.1642078,50.714809,42.595176,8.1196336,18.016083,1,50.833917,1.0461038,1
9785962.2,8.1354348,50.72161,42.601305,8.1203048,18.008515,1,50.841485,1.0461028,1
9786934.7,8.0814058,50.735225,42.614547,8.1206773,17.99462,1,50.85538,1.0461008,1
9788400,8,50.755312,42.633898,8.1214146,17.973728,1,50.876272,1.0460978,1
9788400,8,50.755312,42.633898,8.1214146,17.973728,1,50.876272,1.0460978,1
9788400,8,50.755312,42.633898,8.1214146,17.973728,1,50.876272,1.0460978,1
9788443.9,7.9878181,50.777966,42.637602,8.1403648,17.974486,1,50.948605,1.046095,1
9788531.6,7.9634543,50.843102,42.657783,8.1853193,17.981641,1,51.087633,1.0460847,1
9788619.3,7.9390906,50.929688,42.709008,8.2206804,18.002155,1,51.213302,1.0460683,1
9788725.8,7.9095033,51.043181,42.806996,8.2361855,18.043359,1,51.349622,1.046039,1
9788977.6,7.8395619,51.325955,43.079093,8.2468626,18.170653,1,51.641976,1.0460055,1
